Document1,Document2,Similarity%
datasets/real/doc_18.txt,datasets/real/doc_53.txt,13.58
datasets/real/doc_18.txt,datasets/real/doc_54.txt,15.58
datasets/real/doc_18.txt,datasets/real/doc_55.txt,7.41
datasets/real/doc_18.txt,datasets/real/doc_56.txt,19.48
datasets/real/doc_18.txt,datasets/real/doc_57.txt,16.67
datasets/real/doc_18.txt,datasets/real/doc_58.txt,17.95
datasets/real/doc_18.txt,datasets/real/doc_59.txt,8.75
datasets/real/doc_18.txt,datasets/real/doc_60.txt,21.62
datasets/real/doc_18.txt,datasets/real/doc_61.txt,22.67
datasets/real/doc_18.txt,datasets/real/doc_62.txt,11.39
datasets/real/doc_18.txt,datasets/real/doc_63.txt,17.57
datasets/real/doc_18.txt,datasets/real/doc_64.txt,19.74
datasets/real/doc_18.txt,datasets/real/doc_65.txt,18.92
datasets/real/doc_18.txt,datasets/real/doc_66.txt,12.66
datasets/real/doc_18.txt,datasets/real/doc_67.txt,15.79
datasets/real/doc_18.txt,datasets/real/doc_68.txt,21.62
datasets/real/doc_18.txt,datasets/real/doc_69.txt,13.33
datasets/real/doc_18.txt,datasets/real/doc_70.txt,4.65
datasets/real/doc_18.txt,datasets/real/doc_71.txt,5.88
datasets/real/doc_18.txt,datasets/real/doc_72.txt,3.53
datasets/real/doc_18.txt,datasets/real/doc_73.txt,12.99
datasets/real/doc_18.txt,datasets/real/doc_74.txt,7.32
datasets/real/doc_18.txt,datasets/real/doc_75.txt,7.14
datasets/real/doc_18.txt,datasets/real/doc_76.txt,7.06
datasets/real/doc_18.txt,datasets/real/doc_77.txt,8.75
datasets/real/doc_18.txt,datasets/real/doc_78.txt,18.06
datasets/real/doc_18.txt,datasets/real/doc_79.txt,9.64
datasets/real/doc_18.txt,datasets/real/doc_80.txt,13.92
datasets/real/doc_18.txt,datasets/real/doc_81.txt,8.43
datasets/real/doc_18.txt,datasets/real/doc_82.txt,14.10
datasets/real/doc_18.txt,datasets/real/doc_83.txt,8.75
datasets/real/doc_18.txt,datasets/real/doc_84.txt,12.50
datasets/real/doc_18.txt,datasets/real/doc_85.txt,19.48
datasets/real/doc_18.txt,datasets/real/doc_86.txt,12.82
datasets/real/doc_18.txt,datasets/real/doc_87.txt,28.57
datasets/real/doc_18.txt,datasets/real/doc_88.txt,25.35
datasets/real/doc_18.txt,datasets/real/doc_89.txt,10.98
datasets/real/doc_18.txt,datasets/real/doc_90.txt,12.50
datasets/real/doc_18.txt,datasets/real/doc_91.txt,6.02
datasets/real/doc_18.txt,datasets/real/doc_92.txt,8.54
datasets/real/doc_18.txt,datasets/real/doc_93.txt,19.74
datasets/real/doc_18.txt,datasets/real/doc_94.txt,16.67
datasets/real/doc_18.txt,datasets/real/doc_95.txt,11.54
datasets/real/doc_18.txt,datasets/real/doc_96.txt,17.95
datasets/real/doc_18.txt,datasets/real/doc_97.txt,26.76
datasets/real/doc_18.txt,datasets/real/doc_98.txt,22.97
datasets/real/doc_18.txt,datasets/real/doc_99.txt,6.98
datasets/real/doc_18.txt,datasets/real/doc_100.txt,18.67
datasets/real/doc_19.txt,datasets/real/doc_20.txt,3.49
datasets/real/doc_19.txt,datasets/real/doc_21.txt,8.54
datasets/real/doc_19.txt,datasets/real/doc_22.txt,7.23
datasets/real/doc_19.txt,datasets/real/doc_23.txt,5.95
datasets/real/doc_19.txt,datasets/real/doc_24.txt,5.95
datasets/real/doc_19.txt,datasets/real/doc_25.txt,0.00
datasets/real/doc_19.txt,datasets/real/doc_26.txt,14.10
datasets/real/doc_19.txt,datasets/real/doc_27.txt,7.14
datasets/real/doc_19.txt,datasets/real/doc_28.txt,6.02
datasets/real/doc_19.txt,datasets/real/doc_29.txt,2.30
datasets/real/doc_19.txt,datasets/real/doc_30.txt,4.60
datasets/real/doc_19.txt,datasets/real/doc_31.txt,7.06
datasets/real/doc_19.txt,datasets/real/doc_32.txt,8.54
datasets/real/doc_19.txt,datasets/real/doc_33.txt,2.35
datasets/real/doc_19.txt,datasets/real/doc_34.txt,7.23
datasets/real/doc_19.txt,datasets/real/doc_35.txt,6.10
datasets/real/doc_19.txt,datasets/real/doc_36.txt,15.58
datasets/real/doc_19.txt,datasets/real/doc_37.txt,10.00
datasets/real/doc_19.txt,datasets/real/doc_38.txt,9.76
datasets/real/doc_19.txt,datasets/real/doc_39.txt,7.41
datasets/real/doc_19.txt,datasets/real/doc_40.txt,4.76
datasets/real/doc_19.txt,datasets/real/doc_41.txt,8.54
datasets/real/doc_19.txt,datasets/real/doc_42.txt,5.88
datasets/real/doc_19.txt,datasets/real/doc_43.txt,3.45
datasets/real/doc_19.txt,datasets/real/doc_44.txt,1.16
datasets/real/doc_19.txt,datasets/real/doc_45.txt,2.41
datasets/real/doc_19.txt,datasets/real/doc_46.txt,6.10
datasets/real/doc_19.txt,datasets/real/doc_47.txt,4.65
datasets/real/doc_19.txt,datasets/real/doc_48.txt,4.71
datasets/real/doc_19.txt,datasets/real/doc_49.txt,3.53
datasets/real/doc_19.txt,datasets/real/doc_50.txt,11.11
datasets/real/doc_19.txt,datasets/real/doc_51.txt,15.38
datasets/real/doc_19.txt,datasets/real/doc_52.txt,2.35
datasets/real/doc_19.txt,datasets/real/doc_53.txt,7.06
datasets/real/doc_19.txt,datasets/real/doc_54.txt,7.32
datasets/real/doc_19.txt,datasets/real/doc_55.txt,2.38
datasets/real/doc_19.txt,datasets/real/doc_56.txt,8.33
datasets/real/doc_19.txt,datasets/real/doc_57.txt,8.43
datasets/real/doc_19.txt,datasets/real/doc_58.txt,5.81
datasets/real/doc_19.txt,datasets/real/doc_59.txt,2.38
datasets/real/doc_19.txt,datasets/real/doc_60.txt,7.23
datasets/real/doc_19.txt,datasets/real/doc_61.txt,7.06
datasets/real/doc_19.txt,datasets/real/doc_62.txt,4.82
datasets/real/doc_19.txt,datasets/real/doc_63.txt,1.18
datasets/real/doc_19.txt,datasets/real/doc_64.txt,9.76
datasets/real/doc_19.txt,datasets/real/doc_65.txt,8.75
datasets/real/doc_19.txt,datasets/real/doc_66.txt,8.64
datasets/real/doc_19.txt,datasets/real/doc_67.txt,8.75
datasets/real/doc_19.txt,datasets/real/doc_68.txt,11.25
datasets/real/doc_19.txt,datasets/real/doc_69.txt,7.69
datasets/real/doc_19.txt,datasets/real/doc_70.txt,4.71
datasets/real/doc_19.txt,datasets/real/doc_71.txt,4.71
datasets/real/doc_19.txt,datasets/real/doc_72.txt,4.82
datasets/real/doc_19.txt,datasets/real/doc_73.txt,10.26
datasets/real/doc_19.txt,datasets/real/doc_74.txt,8.75
datasets/real/doc_19.txt,datasets/real/doc_75.txt,3.49
datasets/real/doc_19.txt,datasets/real/doc_76.txt,3.45
datasets/real/doc_19.txt,datasets/real/doc_77.txt,7.50
datasets/real/doc_19.txt,datasets/real/doc_78.txt,10.53
datasets/real/doc_19.txt,datasets/real/doc_79.txt,1.12
datasets/real/doc_19.txt,datasets/real/doc_80.txt,9.88
datasets/real/doc_19.txt,datasets/real/doc_81.txt,7.23
datasets/real/doc_19.txt,datasets/real/doc_82.txt,3.53
datasets/real/doc_19.txt,datasets/real/doc_83.txt,7.50
datasets/real/doc_19.txt,datasets/real/doc_84.txt,9.88
datasets/real/doc_19.txt,datasets/real/doc_85.txt,13.75
datasets/real/doc_19.txt,datasets/real/doc_86.txt,12.99
datasets/real/doc_19.txt,datasets/real/doc_87.txt,11.25
datasets/real/doc_19.txt,datasets/real/doc_88.txt,11.39
datasets/real/doc_19.txt,datasets/real/doc_89.txt,2.27
datasets/real/doc_19.txt,datasets/real/doc_90.txt,1.14
datasets/real/doc_19.txt,datasets/real/doc_91.txt,2.35
datasets/real/doc_19.txt,datasets/real/doc_92.txt,4.76
datasets/real/doc_19.txt,datasets/real/doc_93.txt,11.11
datasets/real/doc_19.txt,datasets/real/doc_94.txt,11.11
datasets/real/doc_19.txt,datasets/real/doc_95.txt,3.61
datasets/real/doc_19.txt,datasets/real/doc_96.txt,8.33
datasets/real/doc_19.txt,datasets/real/doc_97.txt,15.58
datasets/real/doc_19.txt,datasets/real/doc_98.txt,11.11
datasets/real/doc_19.txt,datasets/real/doc_99.txt,3.41
datasets/real/doc_19.txt,datasets/real/doc_100.txt,8.64
datasets/real/doc_20.txt,datasets/real/doc_21.txt,12.50
datasets/real/doc_20.txt,datasets/real/doc_22.txt,7.14
datasets/real/doc_20.txt,datasets/real/doc_23.txt,9.76
datasets/real/doc_20.txt,datasets/real/doc_24.txt,7.14
datasets/real/doc_20.txt,datasets/real/doc_25.txt,5.88
datasets/real/doc_20.txt,datasets/real/doc_26.txt,9.76
datasets/real/doc_20.txt,datasets/real/doc_27.txt,12.35
datasets/real/doc_20.txt,datasets/real/doc_28.txt,12.66
datasets/real/doc_20.txt,datasets/real/doc_29.txt,8.43
datasets/real/doc_20.txt,datasets/real/doc_30.txt,5.75
datasets/real/doc_20.txt,datasets/real/doc_31.txt,19.48
datasets/real/doc_20.txt,datasets/real/doc_32.txt,12.50
datasets/real/doc_20.txt,datasets/real/doc_33.txt,11.39
datasets/real/doc_20.txt,datasets/real/doc_34.txt,11.11
datasets/real/doc_20.txt,datasets/real/doc_35.txt,23.94
datasets/real/doc_20.txt,datasets/real/doc_36.txt,9.76
datasets/real/doc_20.txt,datasets/real/doc_37.txt,11.25
datasets/real/doc_20.txt,datasets/real/doc_38.txt,16.67
datasets/real/doc_20.txt,datasets/real/doc_39.txt,11.39
datasets/real/doc_20.txt,datasets/real/doc_40.txt,1.14
datasets/real/doc_20.txt,datasets/real/doc_41.txt,11.11
datasets/real/doc_20.txt,datasets/real/doc_42.txt,16.67
datasets/real/doc_20.txt,datasets/real/doc_43.txt,4.60
datasets/real/doc_20.txt,datasets/real/doc_44.txt,10.00
datasets/real/doc_20.txt,datasets/real/doc_45.txt,6.17
datasets/real/doc_20.txt,datasets/real/doc_46.txt,6.02
datasets/real/doc_20.txt,datasets/real/doc_47.txt,16.67
datasets/real/doc_20.txt,datasets/real/doc_48.txt,16.88
datasets/real/doc_20.txt,datasets/real/doc_49.txt,3.49
datasets/real/doc_20.txt,datasets/real/doc_50.txt,19.74
datasets/real/doc_20.txt,datasets/real/doc_51.txt,16.67
datasets/real/doc_20.txt,datasets/real/doc_52.txt,8.64
datasets/real/doc_20.txt,datasets/real/doc_53.txt,10.84
datasets/real/doc_20.txt,datasets/real/doc_54.txt,12.66
datasets/real/doc_20.txt,datasets/real/doc_55.txt,6.10
datasets/real/doc_20.txt,datasets/real/doc_56.txt,15.00
datasets/real/doc_20.txt,datasets/real/doc_57.txt,9.64
datasets/real/doc_20.txt,datasets/real/doc_58.txt,13.58
datasets/real/doc_20.txt,datasets/real/doc_59.txt,6.10
datasets/real/doc_20.txt,datasets/real/doc_60.txt,12.50
datasets/real/doc_20.txt,datasets/real/doc_61.txt,17.95
datasets/real/doc_20.txt,datasets/real/doc_62.txt,7.32
datasets/real/doc_20.txt,datasets/real/doc_63.txt,8.75
datasets/real/doc_20.txt,datasets/real/doc_64.txt,19.74
datasets/real/doc_20.txt,datasets/real/doc_65.txt,14.29
datasets/real/doc_20.txt,datasets/real/doc_66.txt,5.95
datasets/real/doc_20.txt,datasets/real/doc_67.txt,8.64
datasets/real/doc_20.txt,datasets/real/doc_68.txt,12.50
datasets/real/doc_20.txt,datasets/real/doc_69.txt,8.97
datasets/real/doc_20.txt,datasets/real/doc_70.txt,5.88
datasets/real/doc_20.txt,datasets/real/doc_71.txt,3.45
datasets/real/doc_20.txt,datasets/real/doc_72.txt,7.32
datasets/real/doc_20.txt,datasets/real/doc_73.txt,10.13
datasets/real/doc_20.txt,datasets/real/doc_74.txt,3.53
datasets/real/doc_20.txt,datasets/real/doc_75.txt,2.27
datasets/real/doc_20.txt,datasets/real/doc_76.txt,9.64
datasets/real/doc_20.txt,datasets/real/doc_77.txt,11.54
datasets/real/doc_20.txt,datasets/real/doc_78.txt,10.39
datasets/real/doc_20.txt,datasets/real/doc_79.txt,10.98
datasets/real/doc_20.txt,datasets/real/doc_80.txt,8.43
datasets/real/doc_20.txt,datasets/real/doc_81.txt,1.12
datasets/real/doc_20.txt,datasets/real/doc_82.txt,3.49
datasets/real/doc_20.txt,datasets/real/doc_83.txt,7.41
datasets/real/doc_20.txt,datasets/real/doc_84.txt,12.50
datasets/real/doc_20.txt,datasets/real/doc_85.txt,21.05
datasets/real/doc_20.txt,datasets/real/doc_86.txt,14.29
datasets/real/doc_20.txt,datasets/real/doc_87.txt,23.29
datasets/real/doc_20.txt,datasets/real/doc_88.txt,25.35
datasets/real/doc_20.txt,datasets/real/doc_89.txt,7.06
datasets/real/doc_20.txt,datasets/real/doc_90.txt,12.50
datasets/real/doc_20.txt,datasets/real/doc_91.txt,2.33
datasets/real/doc_20.txt,datasets/real/doc_92.txt,3.49
datasets/real/doc_20.txt,datasets/real/doc_93.txt,18.18
datasets/real/doc_20.txt,datasets/real/doc_94.txt,10.98
datasets/real/doc_20.txt,datasets/real/doc_95.txt,4.82
datasets/real/doc_20.txt,datasets/real/doc_96.txt,12.20
datasets/real/doc_20.txt,datasets/real/doc_97.txt,12.50
datasets/real/doc_20.txt,datasets/real/doc_98.txt,13.75
datasets/real/doc_20.txt,datasets/real/doc_99.txt,2.22
datasets/real/doc_20.txt,datasets/real/doc_100.txt,9.88
datasets/real/doc_21.txt,datasets/real/doc_22.txt,11.11
datasets/real/doc_21.txt,datasets/real/doc_23.txt,13.92
datasets/real/doc_21.txt,datasets/real/doc_24.txt,7.14
datasets/real/doc_21.txt,datasets/real/doc_25.txt,7.14
datasets/real/doc_21.txt,datasets/real/doc_26.txt,16.88
datasets/real/doc_21.txt,datasets/real/doc_27.txt,18.18
datasets/real/doc_21.txt,datasets/real/doc_28.txt,9.88
datasets/real/doc_21.txt,datasets/real/doc_29.txt,11.11
datasets/real/doc_21.txt,datasets/real/doc_30.txt,10.84
datasets/real/doc_21.txt,datasets/real/doc_31.txt,22.67
datasets/real/doc_21.txt,datasets/real/doc_32.txt,18.42
datasets/real/doc_21.txt,datasets/real/doc_33.txt,10.00
datasets/real/doc_21.txt,datasets/real/doc_34.txt,18.42
datasets/real/doc_21.txt,datasets/real/doc_35.txt,23.94
datasets/real/doc_21.txt,datasets/real/doc_36.txt,18.42
datasets/real/doc_21.txt,datasets/real/doc_37.txt,14.10
datasets/real/doc_21.txt,datasets/real/doc_38.txt,21.33
datasets/real/doc_21.txt,datasets/real/doc_39.txt,11.39
datasets/real/doc_21.txt,datasets/real/doc_40.txt,11.25
datasets/real/doc_21.txt,datasets/real/doc_41.txt,15.38
datasets/real/doc_21.txt,datasets/real/doc_42.txt,19.74
datasets/real/doc_21.txt,datasets/real/doc_43.txt,9.64
datasets/real/doc_21.txt,datasets/real/doc_44.txt,11.39
datasets/real/doc_21.txt,datasets/real/doc_45.txt,10.26
datasets/real/doc_21.txt,datasets/real/doc_46.txt,8.64
datasets/real/doc_21.txt,datasets/real/doc_47.txt,15.19
datasets/real/doc_21.txt,datasets/real/doc_48.txt,25.00
datasets/real/doc_21.txt,datasets/real/doc_49.txt,9.88
datasets/real/doc_21.txt,datasets/real/doc_50.txt,21.33
datasets/real/doc_21.txt,datasets/real/doc_51.txt,26.39
datasets/real/doc_21.txt,datasets/real/doc_52.txt,7.32
datasets/real/doc_21.txt,datasets/real/doc_53.txt,13.58
datasets/real/doc_21.txt,datasets/real/doc_54.txt,23.61
datasets/real/doc_21.txt,datasets/real/doc_55.txt,4.82
datasets/real/doc_21.txt,datasets/real/doc_56.txt,22.67
datasets/real/doc_21.txt,datasets/real/doc_57.txt,18.18
datasets/real/doc_21.txt,datasets/real/doc_58.txt,13.58
datasets/real/doc_21.txt,datasets/real/doc_59.txt,16.00
datasets/real/doc_21.txt,datasets/real/doc_60.txt,11.11
datasets/real/doc_21.txt,datasets/real/doc_61.txt,21.05
datasets/real/doc_21.txt,datasets/real/doc_62.txt,10.00
datasets/real/doc_21.txt,datasets/real/doc_63.txt,11.54
datasets/real/doc_21.txt,datasets/real/doc_64.txt,21.33
datasets/real/doc_21.txt,datasets/real/doc_65.txt,20.55
datasets/real/doc_21.txt,datasets/real/doc_66.txt,8.54
datasets/real/doc_21.txt,datasets/real/doc_67.txt,14.29
datasets/real/doc_21.txt,datasets/real/doc_68.txt,30.43
datasets/real/doc_21.txt,datasets/real/doc_69.txt,13.33
datasets/real/doc_21.txt,datasets/real/doc_70.txt,8.43
datasets/real/doc_21.txt,datasets/real/doc_71.txt,12.50
datasets/real/doc_21.txt,datasets/real/doc_72.txt,8.64
datasets/real/doc_21.txt,datasets/real/doc_73.txt,19.18
datasets/real/doc_21.txt,datasets/real/doc_74.txt,10.00
datasets/real/doc_21.txt,datasets/real/doc_75.txt,4.65
datasets/real/doc_21.txt,datasets/real/doc_76.txt,10.98
datasets/real/doc_21.txt,datasets/real/doc_77.txt,6.10
datasets/real/doc_21.txt,datasets/real/doc_78.txt,18.06
datasets/real/doc_21.txt,datasets/real/doc_79.txt,7.06
datasets/real/doc_21.txt,datasets/real/doc_80.txt,13.92
datasets/real/doc_21.txt,datasets/real/doc_81.txt,7.14
datasets/real/doc_21.txt,datasets/real/doc_82.txt,15.58
datasets/real/doc_21.txt,datasets/real/doc_83.txt,29.85
datasets/real/doc_21.txt,datasets/real/doc_84.txt,15.38
datasets/real/doc_21.txt,datasets/real/doc_85.txt,37.31
datasets/real/doc_21.txt,datasets/real/doc_86.txt,23.94
datasets/real/doc_21.txt,datasets/real/doc_87.txt,26.76
datasets/real/doc_21.txt,datasets/real/doc_88.txt,28.99
datasets/real/doc_21.txt,datasets/real/doc_89.txt,10.98
datasets/real/doc_21.txt,datasets/real/doc_90.txt,12.50
datasets/real/doc_21.txt,datasets/real/doc_91.txt,2.33
datasets/real/doc_21.txt,datasets/real/doc_92.txt,7.23
datasets/real/doc_21.txt,datasets/real/doc_93.txt,24.66
datasets/real/doc_21.txt,datasets/real/doc_94.txt,26.39
datasets/real/doc_21.txt,datasets/real/doc_95.txt,6.10
datasets/real/doc_21.txt,datasets/real/doc_96.txt,24.32
datasets/real/doc_21.txt,datasets/real/doc_97.txt,30.43
datasets/real/doc_21.txt,datasets/real/doc_98.txt,26.39
datasets/real/doc_21.txt,datasets/real/doc_99.txt,5.75
datasets/real/doc_21.txt,datasets/real/doc_100.txt,20.27
datasets/real/doc_22.txt,datasets/real/doc_23.txt,4.65
datasets/real/doc_22.txt,datasets/real/doc_24.txt,7.14
datasets/real/doc_22.txt,datasets/real/doc_25.txt,5.88
datasets/real/doc_22.txt,datasets/real/doc_26.txt,9.76
datasets/real/doc_22.txt,datasets/real/doc_27.txt,9.64
datasets/real/doc_22.txt,datasets/real/doc_28.txt,7.23
datasets/real/doc_22.txt,datasets/real/doc_29.txt,8.43
datasets/real/doc_22.txt,datasets/real/doc_30.txt,2.22
datasets/real/doc_22.txt,datasets/real/doc_31.txt,16.46
datasets/real/doc_22.txt,datasets/real/doc_32.txt,11.11
datasets/real/doc_22.txt,datasets/real/doc_33.txt,3.53
datasets/real/doc_22.txt,datasets/real/doc_34.txt,15.38
datasets/real/doc_22.txt,datasets/real/doc_35.txt,15.79
datasets/real/doc_22.txt,datasets/real/doc_36.txt,11.11
datasets/real/doc_22.txt,datasets/real/doc_37.txt,11.25
datasets/real/doc_22.txt,datasets/real/doc_38.txt,13.75
datasets/real/doc_22.txt,datasets/real/doc_39.txt,4.76
datasets/real/doc_22.txt,datasets/real/doc_40.txt,4.71
datasets/real/doc_22.txt,datasets/real/doc_41.txt,8.43
datasets/real/doc_22.txt,datasets/real/doc_42.txt,13.75
datasets/real/doc_22.txt,datasets/real/doc_43.txt,9.64
datasets/real/doc_22.txt,datasets/real/doc_44.txt,7.32
datasets/real/doc_22.txt,datasets/real/doc_45.txt,3.61
datasets/real/doc_22.txt,datasets/real/doc_46.txt,12.82
datasets/real/doc_22.txt,datasets/real/doc_47.txt,4.60
datasets/real/doc_22.txt,datasets/real/doc_48.txt,9.76
datasets/real/doc_22.txt,datasets/real/doc_49.txt,7.23
datasets/real/doc_22.txt,datasets/real/doc_50.txt,13.75
datasets/real/doc_22.txt,datasets/real/doc_51.txt,13.75
datasets/real/doc_22.txt,datasets/real/doc_52.txt,4.76
datasets/real/doc_22.txt,datasets/real/doc_53.txt,9.52
datasets/real/doc_22.txt,datasets/real/doc_54.txt,14.10
datasets/real/doc_22.txt,datasets/real/doc_55.txt,7.41
datasets/real/doc_22.txt,datasets/real/doc_56.txt,9.52
datasets/real/doc_22.txt,datasets/real/doc_57.txt,12.35
datasets/real/doc_22.txt,datasets/real/doc_58.txt,15.00
datasets/real/doc_22.txt,datasets/real/doc_59.txt,7.41
datasets/real/doc_22.txt,datasets/real/doc_60.txt,11.11
datasets/real/doc_22.txt,datasets/real/doc_61.txt,15.00
datasets/real/doc_22.txt,datasets/real/doc_62.txt,7.32
datasets/real/doc_22.txt,datasets/real/doc_63.txt,8.75
datasets/real/doc_22.txt,datasets/real/doc_64.txt,10.98
datasets/real/doc_22.txt,datasets/real/doc_65.txt,7.32
datasets/real/doc_22.txt,datasets/real/doc_66.txt,9.88
datasets/real/doc_22.txt,datasets/real/doc_67.txt,11.39
datasets/real/doc_22.txt,datasets/real/doc_68.txt,15.38
datasets/real/doc_22.txt,datasets/real/doc_69.txt,7.59
datasets/real/doc_22.txt,datasets/real/doc_70.txt,4.65
datasets/real/doc_22.txt,datasets/real/doc_71.txt,4.65
datasets/real/doc_22.txt,datasets/real/doc_72.txt,8.64
datasets/real/doc_22.txt,datasets/real/doc_73.txt,14.47
datasets/real/doc_22.txt,datasets/real/doc_74.txt,10.00
datasets/real/doc_22.txt,datasets/real/doc_75.txt,4.65
datasets/real/doc_22.txt,datasets/real/doc_76.txt,12.35
datasets/real/doc_22.txt,datasets/real/doc_77.txt,6.10
datasets/real/doc_22.txt,datasets/real/doc_78.txt,8.97
datasets/real/doc_22.txt,datasets/real/doc_79.txt,5.81
datasets/real/doc_22.txt,datasets/real/doc_80.txt,7.14
datasets/real/doc_22.txt,datasets/real/doc_81.txt,4.65
datasets/real/doc_22.txt,datasets/real/doc_82.txt,5.95
datasets/real/doc_22.txt,datasets/real/doc_83.txt,14.47
datasets/real/doc_22.txt,datasets/real/doc_84.txt,11.11
datasets/real/doc_22.txt,datasets/real/doc_85.txt,16.46
datasets/real/doc_22.txt,datasets/real/doc_86.txt,11.39
datasets/real/doc_22.txt,datasets/real/doc_87.txt,16.88
datasets/real/doc_22.txt,datasets/real/doc_88.txt,14.10
datasets/real/doc_22.txt,datasets/real/doc_89.txt,7.06
datasets/real/doc_22.txt,datasets/real/doc_90.txt,8.43
datasets/real/doc_22.txt,datasets/real/doc_91.txt,1.15
datasets/real/doc_22.txt,datasets/real/doc_92.txt,2.30
datasets/real/doc_22.txt,datasets/real/doc_93.txt,18.18
datasets/real/doc_22.txt,datasets/real/doc_94.txt,19.74
datasets/real/doc_22.txt,datasets/real/doc_95.txt,4.82
datasets/real/doc_22.txt,datasets/real/doc_96.txt,13.58
datasets/real/doc_22.txt,datasets/real/doc_97.txt,16.88
datasets/real/doc_22.txt,datasets/real/doc_98.txt,9.64
datasets/real/doc_22.txt,datasets/real/doc_99.txt,3.37
datasets/real/doc_22.txt,datasets/real/doc_100.txt,5.95
datasets/real/doc_23.txt,datasets/real/doc_24.txt,8.43
datasets/real/doc_23.txt,datasets/real/doc_25.txt,4.65
datasets/real/doc_23.txt,datasets/real/doc_26.txt,13.92
datasets/real/doc_23.txt,datasets/real/doc_27.txt,9.64
datasets/real/doc_23.txt,datasets/real/doc_28.txt,11.25
datasets/real/doc_23.txt,datasets/real/doc_29.txt,4.65
datasets/real/doc_23.txt,datasets/real/doc_30.txt,10.84
datasets/real/doc_23.txt,datasets/real/doc_31.txt,8.24
